UserID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
3959,32,Female,United States of America,Michigan,0,Yes,1,100-500,1,Yes,I don't know,No,1,Yes,Yes,Yes,Somewhat easy,Yes,Maybe,-1,-1,1,I don't know,N/A (was not aware),None did,None did,I don't know,"No, none of my previous supervisors",Maybe,Very open,No,Yes,Yes,Yes,Sometimes,Often,United States of America,Michigan,-1,-1,-1,-1,Maybe/Not sure,Physical health,0,-1,1,Discussed the affects of ADHD on my work habits and how to best support me. My team is supportive.,1,"General chats about anxiety and seasonal depression, things like that.",7,7,-1,-1,0,Physical health,0,-1,1,-1,0,-1,5,2,1,0,-1,8,-1,"Yes, I observed",-1,3,-1,-1,1,White
3960,42,Male,United Kingdom,-1,0,I don't know,1,26-100,1,Yes,Yes,Maybe,1,No,Yes,Yes,Somewhat easy,Yes,Yes,-1,-1,1,"No, none did",N/A (was not aware),None did,None did,I don't know,Some of my previous supervisors,Maybe,Very open,No,Yes,No,-1,Rarely,Rarely,United Kingdom,-1,-1,-1,-1,-1,No,Same level of comfort for each,0,-1,1,-1,1,-1,7,7,-1,-1,1,Same level of comfort for each,1,-1,1,-1,1,-1,5,5,0,-1,-1,5,-1,No,-1,3,Mental health first aid to be given equal standing to physical first aid.,-1,0,-1
3961,41,Male,United States of America,Indiana,0,I don't know,0,More than 1000,1,Yes,I don't know,No,1,Yes,No,Yes,I don't know,Maybe,No,-1,-1,1,Some did,I was aware of some,None did,Some did,Sometimes,"No, none of my previous supervisors",No,Not open at all,Yes,Yes,Yes,Yes,Never,Sometimes,United States of America,Indiana,-1,-1,-1,-1,"Yes, I observed",Physical health,0,-1,-1,-1,1,-1,10,8,-1,-1,0,Physical health,0,-1,1,-1,1,-1,6,0,0,-1,-1,0,-1,"Yes, I observed",-1,2,-1,-1,0,White
3962,32,Male,Canada,-1,0,Yes,1,100-500,1,Yes,I don't know,Maybe,1,Yes,Yes,No,Somewhat difficult,Maybe,No,-1,-1,1,Some did,I was aware of some,Some did,Some did,I don't know,Some of my previous supervisors,No,Very open,Yes,Yes,Possibly,-1,Sometimes,Sometimes,Canada,-1,-1,-1,-1,-1,"Yes, I experienced",Same level of comfort for each,0,-1,1,It was during a non-work event where liquor was involved - they were not surprised and had similar experiences,1,"Feeling overwhelmed, overworked, and under supported by the company. 

They described the effects on their personal and professional life, and had a strong desire to leave the org.",8,4,-1,-1,1,Physical health,0,-1,0,-1,0,-1,0,0,0,-1,-1,6,"I was told to deal with it, and that problems like this would come up at any job ""it's just life""","Yes, I observed",-1,2,"Talk about it more (this HAS gotten better), deal with people feeling stigmatized for talking about how they actually feel.

Stop focusing on utilization/productivity as the only metric of success. The goal shouldn't be to find out how much work you can dump on someone before they break.",Nope!,1,-1
3963,32,Female,United States of America,North Carolina,0,Yes,1,More than 1000,0,No,I don't know,No,1,Yes,No,Yes,I don't know,No,No,-1,-1,0,-1,-1,-1,-1,-1,-1,No,Not open at all,-1,Don't Know,Don't Know,-1,Sometimes,Sometimes,United States of America,North Carolina,-1,-1,-1,-1,No,Physical health,0,-1,0,-1,0,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,2,-1,No,-1,1,Help me,I’m so sad.,0,White
3964,31,Female,United States of America,California,0,Yes,1,100-500,1,Yes,I don't know,No,1,No,I don't know,Yes,Very easy,Yes,Yes,-1,-1,1,"Yes, they all did",I was aware of some,"Yes, they all did","Yes, they all did","Yes, always","Yes, all of my previous supervisors",No,Somewhat not open,No,Yes,No,-1,Sometimes,Often,United States of America,California,-1,-1,-1,-1,No,Same level of comfort for each,0,-1,0,-1,0,-1,7,8,-1,-1,1,Same level of comfort for each,1,I was able to easily arrange a four-day work week with my supervisor to work on improving my mental and physical health.,1,-1,1,-1,8,8,0,-1,-1,7,-1,Maybe/Not sure,-1,3,"Better support for flexible working arrangements (e.g., remote work, alternative working hours).",-1,0,White
3965,34,Non-binary,Switzerland,-1,0,Yes,1,100-500,1,Not eligible for coverage / NA,I don't know,No,1,-1,No,No,Somewhat easy,Yes,Maybe,-1,-1,1,Some did,"Yes, I was aware of all of them",None did,None did,"Yes, always",Some of my previous supervisors,No,Very open,No,Yes,Yes,Yes,Rarely,Often,Switzerland,-1,-1,-1,-1,-1,"Yes, I experienced",Physical health,0,-1,1,"The context was a meeting between several coworkers, including one who was suffering greatly from anxiety, which was impeding her work. I explained that I could understand what she was going through because of my own experiences with anxiety and depression. My coworkers were all very understanding and it didn’t seem to change their behaviour with me.",1,"As I said above, I have a coworker who is having real difficulty coping with anxiety and their work. I have had brief conversations with several other coworkers about this person’s situation, as they are currently getting inpatient treatment for it and I’m the person on the team who knows them best. People are all very sensitive and worried about them. One coworker told me that although he worries about them, he can’t really understand what their troubles are and what they feel like, because he’s never had that experience himself. I considered trying to explain but didn’t think I would be able to.",8,7,-1,-1,0,Physical health,1,"It went horribly. I was a PhD student and disclosed to my supervisors that I was suffering from depression and anxiety but was seeing a therapist and taking steps to feel better. (This was partly related to the poor progress of my project, and their supervision style.) They said they understood but treated me with a very kid-gloves approach for a few weeks, then demanded to ask mu therapist questions about me. Eventually I agreed to let them send their questions to an HR person, who would act as an intermediary between them and the therapist. They wanted to know if I was a danger to myself or others. The therapist replied that I was not. My supervisors then told me that the therapist’s answer showed that my illness was no excuse for the poor state of my project. They put me on a ten-week ‘improvement plan’ that was logically impossible to succeed at, and then pushed me out of the PhD studentship.",0,-1,0,-1,7,3,1,0,-1,8,Please see my answer above to the question about talking to a previous employer about a mental health disorder.,"Yes, I observed",-1,3,Take it as seriously as physical health support.,-1,1,-1
3966,36,None,United Kingdom,-1,0,Yes,0,More than 1000,1,Yes,I don't know,No,1,No,Yes,Yes,Difficult,No,No,-1,-1,1,"No, none did",N/A (none offered),None did,None did,I don't know,"No, none of my previous supervisors",Maybe,Not open at all,Yes,Possibly,Possibly,-1,Not applicable to me,Sometimes,United Kingdom,-1,-1,-1,-1,-1,"Yes, I observed",Physical health,0,-1,0,-1,1,-1,4,1,-1,-1,1,Physical health,0,-1,0,-1,0,-1,0,0,0,-1,-1,4,-1,No,-1,2,-1,-1,0,-1
3967,33,male,Switzerland,-1,0,No,0,100-500,1,I don't know,Yes,No,1,No,Yes,I don't know,Very easy,No,Yes,-1,-1,1,"No, none did",N/A (none offered),None did,None did,I don't know,"No, none of my previous supervisors",Yes,Not open at all,-1,No,No,-1,Not applicable to me,Not applicable to me,Switzerland,-1,-1,-1,-1,-1,"Yes, I observed",Physical health,0,-1,0,-1,0,-1,10,10,-1,-1,0,Same level of comfort for each,0,-1,0,-1,0,-1,2,0,0,-1,-1,7,People in a leave for mh issues laughed about,"Yes, I experienced",-1,3,More remote work. More part-time work,-1,0,-1
3968,30,male,United States of America,Tennessee,0,Yes,1,26-100,1,I don't know,Yes,No,1,No,No,I don't know,Somewhat easy,Maybe,Maybe,-1,-1,1,"Yes, they all did","Yes, I was aware of all of them","Yes, they all did","Yes, they all did","Yes, always",Some of my previous supervisors,No,Very open,-1,Yes,Yes,Yes,Never,Rarely,United States of America,Tennessee,-1,-1,-1,-1,No,Physical health,0,-1,0,-1,0,-1,5,5,-1,-1,0,Same level of comfort for each,1,Discussed substance abuse relapse and was able to set up treatment,1,-1,1,-1,5,5,0,-1,-1,7,-1,"Yes, I experienced",-1,3,-1,-1,0,White
3969,45,Female,United States of America,Vermont,0,Yes,1,26-100,1,I don't know,I don't know,No,1,Yes,No,No,Difficult,Yes,Maybe,-1,-1,1,I don't know,N/A (was not aware),I don't know,None did,"Yes, always",Some of my previous supervisors,Maybe,Very open,Yes,Yes,Yes,Yes,Sometimes,Often,United States of America,Vermont,-1,-1,-1,-1,"Yes, I experienced",Physical health,1,The first set of people were fine and things were good for years. Switch to a new Management team and they didn't want to hear anything about it and said I had a victim mentality and fired me 2 days shy of 9 years of employment.,1,The long term co workers could tell when things weren't good. The new ones that knew didn't care or try to understand.,1,I had others who reached out to me for advice and help and i helped them.,3,0,-1,-1,1,Same level of comfort for each,1,They knew I was having issues and when I started taking medication. When they became a larger company no one cared anymore and let me go.,1,-1,1,"Again, asked advice and I gave it.",5,3,1,1,0,3,-1,"Yes, I experienced",-1,1,Get rid of open offices. Agile and more so scrum isn't conducive to any mental health issues and some other forms of disability.,"
",0,White
3970,30,Male,United States of America,Minnesota,0,No,0,More than 1000,1,Yes,I don't know,Yes,1,No,Yes,Yes,Very easy,Yes,Yes,-1,-1,1,I don't know,N/A (was not aware),None did,Some did,I don't know,"Yes, all of my previous supervisors",Yes,Very open,No,No,No,-1,Not applicable to me,Not applicable to me,United States of America,Minnesota,-1,-1,-1,-1,No,Same level of comfort for each,0,-1,1,"I believe it was more day to day talk, how we are doing and what not. I try to be honest in those situations if it's kind of a crap day, I say why I'm not feeling the best and what is happening. Everyone here cares for one another so it's rather easy to be open.",1,"Same thing, day to day conversation.",7,7,-1,-1,1,Same level of comfort for each,0,-1,1,Day to day.,1,Day to day.,9,5,0,-1,-1,10,-1,"Yes, I observed",-1,4,"Preventative care measures, similar to a yearly physical, but a yearly mental checkup. Hour-long session to talk with someone and see if they can spot anything that could be an issue to them.",-1,1,White
3971,48,Male,United Kingdom,-1,1,Yes,1,-1,-1,-1,-1,No,-1,-1,-1,-1,-1,-1,-1,1,"Yes, I know several",1,"No, none did",N/A (none offered),None did,None did,I don't know,"No, none of my previous supervisors",Maybe,Not open at all,-1,Yes,Possibly,-1,Sometimes,Sometimes,United Kingdom,-1,"No, because it doesn't matter","Sometimes, if it comes up",Yes,1-25%,No,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Not applicable to me,1,Physical health,0,-1,0,-1,0,-1,3,0,0,-1,-1,3,-1,No,-1,3,-1,-1,0,-1
3972,29,Male,Portugal,-1,0,I don't know,0,100-500,1,Yes,I don't know,No,1,No,No,No,Somewhat difficult,Maybe,No,-1,-1,1,Some did,"No, I only became aware later",None did,None did,I don't know,Some of my previous supervisors,Maybe,Somewhat open,Yes,Don't Know,Possibly,-1,Often,Often,Portugal,-1,-1,-1,-1,-1,"Yes, I observed",Physical health,0,-1,0,-1,0,-1,5,5,-1,-1,1,Physical health,0,-1,0,-1,1,"Anxiety, Depression, Impostor Syndrome",5,5,0,-1,-1,4,-1,Maybe/Not sure,-1,3,"Identify common mental health issues related to work, known causes and how to avoid them",-1,0,-1
3973,35,Female-identified,Canada,-1,1,I don't know,1,-1,-1,-1,-1,Yes,-1,-1,-1,-1,-1,-1,-1,1,"Yes, I know several",1,"No, none did",N/A (none offered),None did,None did,Sometimes,"No, none of my previous supervisors",Maybe,Very open,Yes,Yes,Yes,Yes,Rarely,Often,Canada,-1,"Sometimes, if it comes up","Sometimes, if it comes up",Yes,51-75%,"Yes, I experienced",-1,-1,-1,-1,-1,-1,-1,-1,-1,I'm not sure,I'm not sure,1,Physical health,1,-1,1,-1,1,-1,6,2,1,1,4,3,-1,No,-1,2,-1,-1,0,-1
3974,41,Male,United States of America,Indiana,0,I don't know,1,100-500,1,I don't know,I don't know,No,1,No,No,I don't know,I don't know,Maybe,No,-1,-1,1,I don't know,N/A (was not aware),I don't know,Some did,I don't know,"No, none of my previous supervisors",Maybe,Neutral,Yes,-1,Yes,No,Sometimes,Often,United States of America,Indiana,-1,-1,-1,-1,"Yes, I observed",Physical health,0,-1,1,"Informed them of my ADHD, General Anxiety and Depression issues",0,-1,5,2,-1,-1,0,Physical health,0,-1,0,-1,0,-1,7,2,0,-1,-1,4,Person committed suicide,Maybe/Not sure,-1,1,-1,-1,0,White
3975,27,Female,United States of America,Indiana,0,Yes,0,26-100,0,Yes,Yes,No,1,Yes,No,No,Neither easy nor difficult,Yes,Maybe,-1,-1,1,Some did,I was aware of some,Some did,Some did,"Yes, always",Some of my previous supervisors,Maybe,Very open,No,No,Possibly,-1,Not applicable to me,Not applicable to me,United States of America,Indiana,-1,-1,-1,-1,No,Same level of comfort for each,0,-1,1,"Discussed anxiety and the flare-ups of it based on my relocation for this job.  Coworkers were understanding, related their own mental health/substance abuse recovery/related issues and offered suggestions on how to begin the process of finding a new therapist after relocation.",1,"Coworker began by sharing about a local organization they serve on the board of, dedicated to helping recovering opioid users, then shared their own history of substance abuse and ongoing recovery.  Another coworker shared their experience with panic attacks related to high-stakes work deliverables and how they manage it.",1,5,-1,-1,0,Same level of comfort for each,1,I expressed concerns about my anxiety/panic attacks and how they were impacting my work.  My employer assured me that my work was meeting expectations and encouraged me to adjust my work schedule or routine as needed to ensure I was able to complete my work while also maintaining my mental health.,1,"I shared my ongoing anxiety problems and the impact it was having on my work (and how I felt about the work I was producing).  I received mixed responses: some coworkers told me to try yoga or essential oils or go vegan, but many responded by sharing that they had similar feelings and worried that they were alone in feeling that way.",1,"My coworker shared that they had become increasingly isolated and withdrawn after relocating and starting the position, because they felt that they didn't ""gel"" with the rest of the cohort and they were afraid to share those feelings in case it was perceived as weakness/lack of commitment.",1,4,0,-1,-1,7,-1,"Yes, I experienced",-1,3,"A lot of the emphasis on being a ""coding ninja"" or ""unicorn"" places pressure on people to always be productive, always be having good days. On top of impostor syndrome it also means there's a lot of pressure that contributes to anxiety and similar issues.",-1,0,White
3976,42,Male,United States of America,Nebraska,0,I don't know,1,6-25,1,Yes,Yes,Maybe,1,Yes,No,Yes,Very easy,Yes,Yes,-1,-1,1,"Yes, they all did",I was aware of some,Some did,Some did,Sometimes,Some of my previous supervisors,Yes,Very open,No,Yes,Possibly,-1,Sometimes,Often,United States of America,Nebraska,-1,-1,-1,-1,No,Same level of comfort for each,1,-1,1,-1,1,-1,8,8,-1,-1,1,Physical health,1,-1,1,-1,1,-1,5,5,0,-1,-1,6,-1,No,-1,2,"More awareness, more training. Mental Health First Aid for all managers.",-1,0,White
3977,32,male,United States of America,Kansas,0,Yes,1,100-500,1,I don't know,I don't know,Maybe,1,No,No,No,I don't know,Yes,Yes,-1,-1,1,I don't know,N/A (was not aware),Some did,None did,I don't know,"No, none of my previous supervisors",Maybe,Very open,No,Possibly,Possibly,-1,Not applicable to me,Sometimes,United States of America,Kansas,-1,-1,-1,-1,No,Physical health,0,-1,1,-1,1,-1,5,3,-1,-1,0,Physical health,0,-1,0,-1,0,-1,7,3,0,-1,-1,8,-1,Maybe/Not sure,-1,2,I think as a whole America does a poor job of being supportive of mental health issues,-1,1,White
3978,32,Male,United States of America,Nebraska,0,No,0,100-500,1,I don't know,I don't know,No,1,No,I don't know,I don't know,Very easy,Maybe,Yes,-1,-1,1,I don't know,N/A (was not aware),None did,None did,I don't know,Some of my previous supervisors,Maybe,Very open,-1,No,No,-1,Not applicable to me,Not applicable to me,United States of America,Nebraska,-1,-1,-1,-1,No,Physical health,0,-1,0,-1,0,-1,6,5,-1,-1,1,Physical health,0,-1,0,-1,0,-1,3,3,0,-1,-1,8,-1,No,-1,4,More training for managers on how to identify and help.,-1,0,White
3979,20,Female,United States of America,Nebraska,0,Yes,1,1-5,1,Yes,Yes,Maybe,1,Yes,No,No,Very easy,No,No,-1,-1,1,I don't know,N/A (was not aware),Some did,None did,I don't know,"No, none of my previous supervisors",Yes,Very open,No,Yes,Yes,Yes,Rarely,Sometimes,United States of America,Nebraska,-1,-1,-1,-1,No,Same level of comfort for each,0,-1,1,"Just talked about the types of medicine we take for anxiety, we didn’t get too deep into it",0,-1,5,8,-1,-1,0,Physical health,0,-1,0,-1,0,-1,5,4,0,-1,-1,5,-1,No,-1,2,"Ease back in the crunch time for developers, structure the work so employees have time to breathe and communicate calmly",Thank you!,0,White
3980,24,Female,United States of America,Georgia,1,Yes,1,-1,-1,-1,-1,Maybe,-1,-1,-1,-1,-1,-1,-1,0,I know some,1,"No, none did",N/A (none offered),None did,None did,No,Some of my previous supervisors,Maybe,Very open,Maybe,Yes,Yes,Yes,Sometimes,Often,United States of America,Georgia,"Sometimes, if it comes up","Sometimes, if it comes up",Yes,26-50%,Maybe/Not sure,-1,-1,-1,-1,-1,-1,-1,-1,-1,I'm not sure,Positively,0,Physical health,0,-1,1,-1,1,-1,7,4,0,-1,-1,6,-1,"Yes, I experienced",-1,2,-1,-1,0,White
3981,0,male,United States of America,Nebraska,0,No,0,500-1000,0,I don't know,I don't know,No,1,No,Yes,I don't know,Very easy,Maybe,Yes,-1,-1,1,I don't know,"No, I only became aware later",None did,None did,I don't know,"No, none of my previous supervisors",No,Somewhat open,No,No,No,-1,Not applicable to me,Not applicable to me,United States of America,Nebraska,-1,-1,-1,-1,No,Same level of comfort for each,0,-1,0,-1,0,-1,6,6,-1,-1,0,Same level of comfort for each,0,-1,0,-1,0,-1,3,3,0,-1,-1,6,-1,Maybe/Not sure,-1,4,-1,-1,0,White
3982,38,Male,United States of America,Nebraska,0,No,0,26-100,1,I don't know,I don't know,Maybe,1,No,No,No,Very easy,Maybe,Yes,-1,-1,1,I don't know,N/A (was not aware),None did,None did,I don't know,Some of my previous supervisors,Maybe,Very open,No,No,No,-1,Not applicable to me,Not applicable to me,United States of America,Nebraska,-1,-1,-1,-1,No,Physical health,0,-1,0,-1,0,-1,7,7,-1,-1,1,Physical health,0,-1,0,-1,0,-1,8,6,0,-1,-1,5,-1,"Yes, I observed",-1,3,Making employees comfortable bringing forward issues and that it won't put their job at risk to seek help.,I rated the overall industry at 3 stars but I really have no defense for anything I would answer on that question. I have no idea how to extrapolate what I know to an entire industry.,1,White
3983,31,Male,United States of America,Nebraska,0,I don't know,1,6-25,1,I don't know,I don't know,No,1,Yes,No,No,Neither easy nor difficult,Maybe,Maybe,-1,-1,1,"No, none did",N/A (was not aware),None did,None did,I don't know,Some of my previous supervisors,No,Somewhat open,No,Yes,Yes,Yes,Rarely,Sometimes,United States of America,Nebraska,-1,-1,-1,-1,Maybe/Not sure,Physical health,0,-1,0,-1,0,-1,8,5,-1,-1,0,Physical health,0,-1,0,-1,0,-1,6,0,0,-1,-1,4,-1,Maybe/Not sure,-1,3,Awareness,-1,0,White
3984,26,Male,United States of America,Alaska,0,Yes,1,26-100,1,Yes,Yes,No,0,Yes,Yes,Yes,Somewhat difficult,No,No,-1,-1,0,-1,-1,-1,-1,-1,-1,Maybe,Not open at all,No,Yes,Yes,Yes,Rarely,Rarely,United States of America,Alaska,-1,-1,-1,-1,"Yes, I experienced",Mental health,0,-1,1,-1,0,-1,3,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,4,-1,"Yes, I experienced",-1,4,-1,-1,0,More than one of the above
3985,40,Male,United States of America,Missouri,0,Yes,1,26-100,1,Yes,Yes,No,1,No,No,No,Somewhat easy,Yes,Yes,-1,-1,1,Some did,I was aware of some,None did,Some did,Sometimes,Some of my previous supervisors,No,Very open,Maybe,Yes,Yes,Yes,Sometimes,Often,United States of America,Missouri,-1,-1,-1,-1,Maybe/Not sure,Physical health,1,"Have discussed mental health issues in a ""this is going on"" context.",1,-1,0,-1,5,6,-1,-1,1,Physical health,1,-1,1,-1,1,-1,8,5,0,-1,-1,7,-1,"Yes, I experienced",-1,4,I think mental health coverage is usually provided by physical healthcare insurance providers who make it challenging to seek out and receive treatment.,-1,0,White
3986,30,male,United States of America,Nebraska,0,Yes,1,6-25,0,Yes,I don't know,No,1,No,No,No,Somewhat easy,Maybe,Maybe,-1,-1,1,Some did,I was aware of some,Some did,Some did,I don't know,"No, none of my previous supervisors",Maybe,Very open,No,Yes,Yes,Yes,Sometimes,Often,United States of America,Nebraska,-1,-1,-1,-1,No,Same level of comfort for each,0,-1,0,-1,0,-1,7,7,-1,-1,0,Physical health,0,-1,1,-1,1,-1,7,7,0,-1,-1,4,-1,Maybe/Not sure,-1,2,collective bargaining,-1,1,White
3987,38,Male,United States of America,Nebraska,0,No,1,26-100,0,Yes,I don't know,No,1,Yes,No,I don't know,Very easy,Maybe,Maybe,-1,-1,1,Some did,"No, I only became aware later",None did,None did,I don't know,"No, none of my previous supervisors",No,Neutral,No,Don't Know,Yes,Yes,Not applicable to me,Often,United States of America,Nebraska,-1,-1,-1,-1,"Yes, I experienced",Physical health,0,-1,0,-1,0,-1,0,0,-1,-1,1,Physical health,1,Told manager I suspected depression. Followed up once and I had not scheduled an appointment with a professional. Never followed up again.,0,-1,0,-1,5,5,0,-1,-1,3,"Manager didn't care or thought it was an excuse, and only followed up once",No,-1,1,Explicitly state the steps to seek help. Therapist? General practitioner? Psychiatrist? ERP? There is no clarity about where to start,-1,0,White
3988,28,male,United States of America,Virginia,0,No,1,More than 1000,1,Yes,I don't know,Maybe,1,Yes,Yes,Yes,Somewhat easy,Maybe,Yes,-1,-1,1,I don't know,N/A (was not aware),None did,None did,I don't know,Some of my previous supervisors,Yes,Very open,-1,No,No,-1,Not applicable to me,Not applicable to me,United States of America,Virginia,-1,-1,-1,-1,No,Same level of comfort for each,1,-1,0,-1,0,-1,5,5,-1,-1,1,Physical health,0,-1,0,-1,0,-1,5,5,0,-1,-1,5,-1,No,-1,4,-1,-1,0,White
3989,28,Female,Pakistan,-1,0,No,0,More than 1000,0,Not eligible for coverage / NA,I don't know,No,0,No,No,No,Somewhat difficult,No,No,-1,-1,1,Some did,N/A (none offered),None did,None did,I don't know,"No, none of my previous supervisors",Maybe,Somewhat not open,Maybe,No,Don't Know,-1,Rarely,Not applicable to me,Pakistan,-1,-1,-1,-1,-1,Maybe/Not sure,Physical health,0,-1,0,-1,0,-1,2,1,-1,-1,0,Physical health,0,-1,0,-1,0,-1,3,4,0,-1,-1,5,-1,Maybe/Not sure,-1,2,-1,-1,1,-1
3990,30,Male,United States of America,Washington,0,Yes,1,More than 1000,1,Yes,I don't know,Maybe,0,No,No,Yes,I don't know,No,No,-1,-1,1,I don't know,N/A (was not aware),Some did,Some did,I don't know,"No, none of my previous supervisors",Yes,Very open,Yes,Possibly,Yes,Yes,Rarely,Often,United States of America,Washington,-1,-1,-1,-1,"Yes, I experienced",Physical health,1,They didn't seem to want to discuss and offered mental health days off.,1,Discussed stress from projects and changes. Wondered and discussed why leaders within the org weren't addressing.,1,Approached me about how stressed out and exhausted they were about a project.,6,3,-1,-1,1,Physical health,1,"Brought up that I was seeing a therapist, they immediately took projects away from me, even though I felt ok and was performing high.",1,Stress-related discussions about deadlines and projects and how leadership doesn't seem to be aware of our mental wellbeing.,0,-1,4,2,0,-1,-1,3,"Director of HR compared me to a ""tower shooter"" because of an assessment result I tested into.",No,-1,1,Talk about it more.,-1,1,White
3991,23,Nonbinary,United States of America,Minnesota,0,Yes,1,More than 1000,0,Yes,I don't know,Maybe,1,Yes,Yes,Yes,Neither easy nor difficult,Yes,Yes,-1,-1,0,-1,-1,-1,-1,-1,-1,No,Very open,No,Yes,Yes,Yes,Rarely,Often,United States of America,Minnesota,-1,-1,-1,-1,No,Same level of comfort for each,1,"I make data visualizations with my mood data, and my supervisor and I talked about it. He also has mental health issues",1,I tell people that I go to therapy and have group,1,"A cowoker was taking a leave, so I talked with another person about it",7,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,-1,6,-1,"Yes, I observed",-1,3,"I don't think people are always taken seriously when they talk about mental health issues unless they are actively in crisis (suicidal, self-harm, etc)",I am also queer,1,White
3992,30,male,United States of America,Georgia,0,I don't know,0,More than 1000,1,I don't know,I don't know,No,1,No,No,No,I don't know,Yes,Yes,-1,-1,0,-1,-1,-1,-1,-1,-1,Yes,Very open,No,Don't Know,Don't Know,-1,Sometimes,Rarely,United States of America,Georgia,-1,-1,-1,-1,Maybe/Not sure,Same level of comfort for each,1,-1,1,I told them I'd rather not check my email at all hours of the day for fear of my mental health.,0,-1,10,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,5,-1,No,-1,5,-1,-1,0,White
3993,33,female,United States of America,Oregon,0,Yes,1,More than 1000,0,Yes,I don't know,No,0,Yes,Yes,Yes,Somewhat easy,Maybe,Yes,-1,-1,1,Some did,I was aware of some,Some did,Some did,"Yes, always",Some of my previous supervisors,No,Very open,No,Yes,Yes,Yes,Sometimes,Often,United States of America,Oregon,-1,-1,-1,-1,Maybe/Not sure,Same level of comfort for each,1,"I requested an accomodation for an emotional support animal, and my supervisor and my unit director were both very supportive. In fact, my supervisor said she ""had my back"" with this.",1,"I'm pretty particular about who I talk about my mental illnesses with, but because I have an ESA, it is rather obvious. I typically just tell them the ESA is for mental health, and they don't see too concerned.",0,-1,5,9,-1,-1,0,Physical health,1,"I disclosed my mental illnesses to a previous supervisor, and he actually then disclosed that he shared the same illnesses. I didn't feel so alone after that conversation.",1,-1,1,-1,8,6,0,-1,-1,8,-1,"Yes, I experienced",-1,4,-1,-1,0,White
3994,53,Female,United States of America,Washington,0,Yes,1,500-1000,0,Yes,Yes,No,1,Yes,No,No,Somewhat difficult,Yes,No,-1,-1,1,Some did,"Yes, I was aware of all of them",None did,None did,"Yes, always",Some of my previous supervisors,No,Very open,No,No,No,-1,Not applicable to me,Not applicable to me,United States of America,Washington,-1,-1,-1,-1,No,Same level of comfort for each,0,-1,1,Being a care giver,1,Shared their story.,10,4,-1,-1,0,Physical health,0,-1,1,Sharing stressors,1,Sharing care giver stories,10,2,0,-1,-1,5,-1,No,-1,3,Not see mental illness as the source of bad things or antsocial issues.,Brain Injury stigmas not covered anywhere.,0,White
3995,38,Male,United States of America,Washington,0,I don't know,1,More than 1000,0,Yes,Yes,No,1,Yes,Yes,I don't know,Neither easy nor difficult,Maybe,Maybe,-1,-1,1,"No, none did",N/A (none offered),None did,None did,I don't know,"No, none of my previous supervisors",No,Neutral,Yes,Yes,Yes,Yes,Sometimes,Often,United States of America,Washington,-1,-1,-1,-1,"Yes, I observed",Physical health,1,I went straight to HR and registered for FMLA after I was hired rather than discussing it with my management first.,1,"It's a lop-sided bag. A few are comfortable with it and understand completely. Several have told me I shouldn't talk/say anything about it. However, most don't know.",1,"I have two coworkers that have partners with mental illness. One's partner is being treated for the same illness as me, so he tends to ask me about what he can do to help and comfort his partner. He also confers about what his partner goes though and what advice i can give. The other coworker's partner has an illness that has similar qualities and basically offers help if ever i need it and is a very non-judgemental individual that I feel comfortable talking to. ",5,2,-1,-1,0,Physical health,0,-1,1,"One coworker's family all suffered from mental illness, which made it pretty easy to talk about.",1,Same as the previous answer for L. except he brought his family's MI up first.,0,0,1,1,2,3,My wife worked for the same employer and has borderline + cptsd. She was told to be 'happier' at work and was poorly treated by her supervisors - she was basically pushed out.,"Yes, I experienced",-1,2,They really need to make mental health awareness a required training for managers and up.,-1,0,White
3996,34,male,Poland,-1,0,No,0,26-100,1,No,I don't know,No,1,-1,No,No,Somewhat easy,Maybe,Maybe,-1,-1,1,"No, none did",N/A (none offered),None did,None did,I don't know,Some of my previous supervisors,No,Very open,-1,Yes,Possibly,-1,Not applicable to me,Often,Poland,-1,-1,-1,-1,-1,Maybe/Not sure,Same level of comfort for each,0,-1,0,-1,0,-1,0,0,-1,-1,0,Same level of comfort for each,0,-1,1,Said I had mood swings,0,-1,0,0,0,-1,-1,2,-1,No,-1,1,-1,-1,1,-1
3997,40,Male,United States of America,Kansas,0,I don't know,0,More than 1000,0,I don't know,I don't know,Yes,1,No,No,I don't know,Somewhat easy,No,Yes,-1,-1,1,I don't know,N/A (was not aware),None did,None did,I don't know,"Yes, all of my previous supervisors",Yes,Neutral,-1,No,No,-1,Not applicable to me,Not applicable to me,United States of America,Kansas,-1,-1,-1,-1,No,Physical health,0,-1,0,-1,0,-1,8,7,-1,-1,0,Physical health,0,-1,0,-1,0,-1,5,5,0,-1,-1,6,-1,No,-1,4,Unsure,-1,1,White
